Age,Game_Played,PA,At_Bat,Run,Hit,Double,Homerun,RBI,SO,BB,BA
32,62,210,205,25,47,10,10,20,47,2,0.229
32,52,203,195,22,53,5,4,14,25,6,0.272
22,53,195,184,25,47,10,8,30,53,9,0.255
28,134,517,462,56,145,36,9,76,66,39,0.314
24,110,356,324,45,90,27,13,45,78,27,0.278
26,102,434,379,61,118,22,8,48,70,36,0.311
26,143,632,563,103,157,24,14,59,71,58,0.279
32,137,567,472,69,117,20,30,96,96,84,0.248
25,83,267,236,35,68,8,7,31,45,21,0.288
27,154,646,570,85,149,34,29,91,147,71,0.261
28,145,645,518,118,158,28,31,93,116,118,0.305
45,125,361,320,37,99,18,6,57,68,36,0.309
29,118,345,309,33,74,16,3,31,53,23,0.239
25,95,290,264,40,72,15,3,26,63,12,0.273
30,90,280,250,37,80,18,10,40,50,23,0.32
36,74,188,170,14,39,12,3,13,29,11,0.229
26,77,175,162,24,37,9,6,17,28,9,0.228
32,131,529,476,58,129,31,17,61,69,37,0.271
33,143,618,508,97,139,28,42,105,144,104,0.274
28,126,555,503,74,150,21,17,55,39,27,0.298
25,154,725,657,119,190,43,14,73,73,57,0.289
31,143,603,533,67,155,33,18,77,75,57,0.291
27,127,534,448,66,115,17,24,84,130,78,0.257
26,106,378,346,48,79,13,5,33,68,22,0.228
30,159,713,574,118,173,47,30,105,116,127,0.301
28,115,346,299,44,82,12,10,40,80,42,0.274
25,94,287,267,36,71,11,13,57,40,15,0.266
30,86,190,176,22,38,13,6,21,44,9,0.216
33,87,175,162,21,34,1,2,14,21,8,0.21
27,128,412,362,34,79,18,7,34,42,35,0.218
35,129,528,455,47,121,21,20,54,78,68,0.266
21,53,229,220,33,56,16,2,14,31,5,0.255
28,114,509,460,65,125,32,7,44,97,40,0.272
21,69,283,263,41,77,17,14,40,40,14,0.293
31,113,457,396,55,103,26,18,63,103,47,0.26
31,140,562,493,76,114,30,30,76,143,57,0.231
29,86,359,324,46,74,11,21,52,76,27,0.228
38,137,396,348,30,81,16,9,35,83,44,0.233
26,86,339,312,46,89,23,12,42,48,23,0.285
27,130,300,270,39,72,15,13,34,61,28,0.267
32,74,204,185,21,52,10,4,26,37,13,0.281
28,62,202,192,24,45,7,7,22,35,10,0.234
33,81,273,246,19,63,15,2,25,28,14,0.256
25,95,340,281,48,76,16,15,40,78,52,0.27
28,150,649,564,91,164,12,2,47,68,75,0.291
27,159,599,561,67,130,30,23,79,126,27,0.232
30,158,671,598,87,175,44,27,85,77,64,0.293
38,140,579,521,55,146,35,14,83,78,48,0.28
26,162,748,678,100,221,22,3,49,35,45,0.326
21,160,685,603,101,177,31,33,112,148,68,0.294
34,98,257,223,26,53,20,9,43,36,24,0.238
32,52,213,186,27,48,11,3,31,22,14,0.258
27,135,488,436,40,112,20,12,49,63,42,0.257
27,160,688,572,112,146,39,32,67,152,106,0.255
29,110,467,412,51,121,24,14,60,43,49,0.294
29,103,425,390,41,96,19,4,31,31,28,0.246
30,157,650,606,76,146,30,32,110,78,26,0.241
27,133,446,398,45,107,20,15,62,66,40,0.269
26,132,547,502,65,139,20,5,34,40,30,0.277
25,134,426,391,48,120,24,12,49,45,34,0.307
25,73,295,251,35,63,16,7,33,58,40,0.251
30,102,256,218,36,63,14,0,16,21,32,0.289
29,101,349,317,25,66,13,5,27,74,21,0.208
27,159,668,579,83,174,53,16,87,128,81,0.301
29,59,263,228,33,62,13,7,28,48,25,0.272
33,140,551,473,59,114,19,2,23,88,59,0.241
28,92,306,274,24,72,13,4,28,60,24,0.263
29,157,681,617,88,163,36,27,93,152,46,0.264
28,154,713,640,85,156,27,12,39,105,58,0.244
31,138,420,353,41,99,18,7,46,48,53,0.28
28,113,437,386,47,101,23,19,60,100,37,0.262
24,126,415,390,43,93,20,9,53,119,20,0.238
28,108,275,234,28,61,15,7,29,65,39,0.261
32,75,246,219,18,49,14,3,20,32,22,0.224
33,122,419,385,28,95,22,5,50,83,23,0.247
24,154,692,592,133,196,51,46,123,52,84,0.331
34,145,606,553,91,170,22,5,38,60,36,0.307
27,149,642,586,84,168,37,10,72,78,39,0.287
29,142,593,500,109,157,32,34,124,92,72,0.314
37,92,235,200,36,51,14,6,22,55,29,0.255
34,153,612,498,102,150,38,42,111,150,101,0.301
36,135,487,446,64,116,27,22,67,118,33,0.26
33,87,275,240,32,71,11,13,40,63,26,0.296
30,113,271,253,31,60,12,8,28,38,12,0.237
29,95,223,200,22,53,9,3,23,41,19,0.265
34,109,206,179,26,52,10,3,25,23,12,0.291
24,83,192,173,25,43,7,3,22,37,13,0.249
30,114,445,390,46,98,24,14,55,108,26,0.251
29,146,633,571,101,185,44,24,99,36,46,0.324
26,152,652,563,76,152,28,12,67,99,82,0.27
40,111,386,346,55,100,15,8,44,39,34,0.289
28,143,592,505,74,140,21,3,28,88,67,0.277
24,161,681,568,105,151,34,46,102,195,108,0.266
34,83,348,300,49,76,18,20,60,67,44,0.253
24,64,246,217,28,50,10,9,32,71,28,0.23
22,110,364,336,45,87,10,26,66,108,22,0.259
32,111,316,299,36,73,21,5,26,51,14,0.244
24,79,295,264,35,64,18,7,31,81,25,0.242
28,82,222,202,18,47,10,6,20,36,17,0.233
27,134,506,456,55,131,32,16,65,64,33,0.287
28,161,688,605,90,168,39,32,98,128,68,0.278
31,129,424,372,60,102,19,15,50,52,43,0.274
31,102,298,260,22,64,15,3,30,40,26,0.246
26,145,606,547,99,174,32,36,103,62,49,0.318
37,155,675,601,106,176,36,39,106,80,68,0.293
24,157,687,631,91,168,33,24,72,168,45,0.266
35,126,539,478,69,121,21,35,80,133,56,0.253
34,81,278,257,32,79,12,6,23,32,15,0.307
32,98,204,194,23,52,6,3,22,38,5,0.268
30,43,185,165,28,49,14,4,20,14,16,0.297
30,147,658,574,86,183,32,3,51,41,60,0.319
29,79,321,293,39,73,17,15,57,45,22,0.249
23,129,414,383,44,98,15,8,39,92,23,0.256
26,157,693,652,82,201,41,11,59,71,26,0.308
26,58,206,182,17,40,7,5,24,34,22,0.22
25,120,472,411,61,116,24,26,82,129,41,0.282
27,155,581,546,65,153,19,8,51,52,23,0.28
27,155,644,561,97,148,35,29,82,169,50,0.264
28,155,555,491,65,121,22,17,75,114,50,0.246
26,126,267,233,28,62,7,2,27,39,20,0.266
28,112,195,182,17,43,9,2,13,36,10,0.236
29,61,193,175,14,34,6,3,14,17,15,0.194
31,74,174,162,16,35,10,1,16,23,9,0.216
27,131,510,471,45,128,28,11,77,27,19,0.272
36,107,417,346,62,113,32,12,60,61,58,0.327
32,120,542,471,95,133,28,17,65,60,57,0.282
31,127,431,397,46,116,30,7,55,32,17,0.292
30,139,576,519,66,150,26,11,77,40,46,0.289
39,147,617,373,129,135,27,45,101,41,232,0.362
37,145,606,562,78,157,26,22,90,83,37,0.279
33,140,547,464,77,119,21,13,62,106,70,0.256
29,144,531,503,72,139,33,22,84,85,23,0.276
31,103,353,319,28,74,12,2,33,35,21,0.232
28,117,324,263,52,72,20,7,28,64,46,0.274
25,64,196,172,19,39,7,6,23,31,17,0.227
32,91,381,349,41,105,18,10,49,27,22,0.301
31,157,671,590,92,157,28,28,86,114,71,0.266
28,138,484,405,47,107,9,10,47,41,47,0.264
24,159,728,670,90,193,32,4,62,70,43,0.288
25,156,657,598,104,200,32,48,121,87,53,0.334
25,89,326,290,56,76,11,16,47,85,30,0.262
26,141,597,516,72,138,24,19,67,123,71,0.267
28,86,350,324,42,76,18,13,43,53,21,0.235
32,68,270,233,45,59,4,2,21,31,28,0.253
39,58,250,224,31,59,12,13,46,30,21,0.263
34,95,238,211,32,61,12,13,29,61,26,0.289
28,113,192,173,18,38,7,7,20,50,19,0.22
27,70,190,165,13,28,3,5,15,62,15,0.17
28,111,432,384,45,106,23,18,63,45,35,0.276
33,147,623,547,78,158,31,26,105,121,66,0.289
32,154,707,620,108,208,47,16,76,45,58,0.335
24,139,554,484,67,132,31,15,65,94,53,0.273
23,130,564,523,76,156,23,2,47,52,31,0.298
33,127,480,402,58,117,32,9,66,67,73,0.291
31,143,511,458,57,119,17,8,55,56,43,0.26
33,159,711,609,97,173,33,23,94,80,89,0.284
28,136,313,288,31,85,19,3,28,51,19,0.295
32,109,362,305,42,72,20,13,47,91,49,0.236
30,154,683,547,115,190,49,32,96,72,127,0.347
27,134,566,522,75,153,15,6,47,53,29,0.293
34,146,652,574,95,160,36,8,54,125,48,0.279
36,148,648,583,93,158,43,35,131,113,51,0.271
24,121,439,400,65,116,31,14,57,86,31,0.29
29,58,222,202,24,50,11,6,29,49,17,0.248
35,150,606,540,94,153,30,37,110,124,58,0.283
25,102,351,322,42,94,17,12,40,67,15,0.292
34,122,215,177,25,47,12,9,40,51,32,0.266
33,75,209,195,23,55,14,10,35,38,13,0.282
24,54,184,171,17,35,7,3,12,41,9,0.205
28,148,604,562,68,174,36,15,80,49,24,0.31
24,101,364,339,39,84,15,13,29,88,21,0.248
25,154,613,564,56,148,31,4,49,59,31,0.262
24,143,532,481,45,137,29,8,53,60,45,0.285
36,105,451,379,69,98,28,17,48,58,68,0.259
39,104,456,404,61,111,16,23,48,52,40,0.275
32,141,582,539,64,154,27,11,65,66,35,0.286
24,62,255,229,21,56,14,4,14,78,20,0.245
27,62,210,195,22,47,16,4,18,39,13,0.241
26,42,178,162,17,40,9,2,13,29,13,0.247
28,119,441,404,35,103,21,8,60,41,24,0.255
36,138,538,458,63,120,20,23,76,72,66,0.262
36,91,307,285,23,70,14,2,26,28,12,0.246
28,157,655,581,83,160,41,7,75,106,54,0.275
27,157,667,600,92,178,27,29,104,74,56,0.297
22,152,672,626,104,185,26,11,55,81,35,0.296
22,136,565,518,79,145,27,16,74,88,30,0.28
30,153,636,545,76,132,25,21,78,117,76,0.242
30,76,238,214,12,43,5,6,26,32,20,0.201
31,112,369,339,38,73,21,8,35,58,24,0.215
22,50,185,173,25,52,20,2,17,44,9,0.301
33,137,547,449,72,122,31,21,81,92,88,0.272
32,106,283,253,37,56,12,16,49,92,26,0.221
30,122,408,360,48,105,17,6,42,49,18,0.292
30,154,721,643,111,188,44,23,78,99,46,0.292
28,155,698,601,112,172,24,36,106,131,80,0.286
30,162,680,584,109,174,34,31,108,103,88,0.298
35,148,651,561,105,147,29,22,70,96,85,0.262
35,154,684,573,117,166,30,36,121,83,92,0.29
38,107,338,307,40,75,12,17,65,55,25,0.244
33,80,322,264,33,55,9,12,40,62,47,0.208
37,83,313,276,51,76,10,3,18,27,31,0.275
30,93,262,240,19,51,9,6,31,20,15,0.213
35,49,188,164,16,46,7,4,26,20,21,0.28
32,137,536,463,67,137,30,18,73,126,62,0.296
32,150,588,508,74,151,36,18,74,91,57,0.297
29,138,620,523,93,138,37,17,82,177,88,0.264
31,96,268,244,32,54,7,3,29,60,17,0.221
33,110,460,399,75,113,27,12,57,56,51,0.283
32,152,663,568,108,175,44,43,130,124,82,0.308
30,150,702,621,123,189,35,20,94,71,76,0.304
28,136,310,290,51,79,14,6,33,49,15,0.272
28,150,669,582,94,175,47,41,139,133,75,0.301
25,72,248,208,38,54,11,7,35,45,33,0.26
29,58,248,228,33,67,19,6,31,23,11,0.294
33,107,392,338,46,91,24,6,36,61,47,0.269
32,128,551,458,74,123,26,32,99,115,69,0.269
26,135,551,489,73,132,32,12,58,98,51,0.27
33,109,377,341,41,96,11,3,37,41,28,0.282
26,155,634,570,66,140,23,15,69,109,54,0.246
27,141,582,537,68,145,25,10,61,98,28,0.27
25,134,590,536,82,146,34,23,67,83,51,0.272
23,111,460,426,55,122,24,1,28,84,31,0.286
26,79,321,295,38,70,13,12,51,73,18,0.237
33,71,276,236,40,71,13,9,25,44,36,0.301
30,75,274,249,27,73,19,1,26,33,17,0.293
28,69,232,213,21,50,13,1,24,46,14,0.235
26,60,197,181,18,35,9,4,21,59,10,0.193
33,150,638,579,83,183,33,23,86,97,47,0.316
39,154,651,550,68,142,29,23,88,61,86,0.258
26,159,736,641,107,175,50,4,53,95,71,0.273
30,162,725,653,107,203,40,34,150,73,48,0.311
32,140,636,550,111,187,41,27,104,95,66,0.34
26,139,531,478,76,134,23,15,68,113,45,0.28
25,89,359,330,36,74,18,6,28,60,19,0.224
27,97,380,346,36,85,14,10,47,64,29,0.246
30,95,412,373,66,116,15,8,54,72,27,0.311
39,100,378,343,49,106,12,8,50,46,30,0.309
28,86,334,287,43,87,19,2,24,29,29,0.303
28,155,643,563,84,156,22,41,117,107,69,0.277
26,129,472,409,68,107,15,2,27,79,51,0.262
34,125,504,450,73,97,20,30,70,139,43,0.216
26,144,543,490,67,117,25,21,69,81,34,0.239
28,153,658,591,103,180,37,31,99,86,54,0.305
26,140,534,487,94,151,38,24,69,91,30,0.31
25,63,222,201,26,35,4,9,20,57,19,0.174
36,74,311,240,53,65,16,18,49,57,64,0.271
25,134,553,502,82,142,31,23,74,96,32,0.283
29,103,321,293,38,72,12,5,40,29,15,0.246
28,110,260,234,28,75,16,7,44,37,20,0.321
30,52,222,202,32,59,8,9,37,22,16,0.292
25,141,591,520,77,147,38,23,108,69,60,0.283
27,139,485,418,57,115,28,17,82,95,52,0.275
29,152,663,599,78,169,48,12,70,98,60,0.282
37,148,651,567,82,165,28,7,59,62,57,0.291
30,152,668,587,93,159,36,28,88,139,68,0.271
32,150,680,591,109,164,25,20,70,84,74,0.277
24,139,538,491,78,146,24,15,71,69,36,0.297
26,134,548,481,72,121,31,11,51,59,54,0.252
27,140,576,482,96,150,41,28,109,111,68,0.311
33,71,214,190,25,55,12,4,28,41,14,0.289
32,135,575,527,72,176,32,19,86,91,41,0.334
26,142,562,481,89,116,22,27,82,146,70,0.241
22,142,556,503,69,133,27,16,55,112,40,0.264
28,136,583,522,97,166,37,20,97,87,52,0.318
26,109,357,321,36,68,14,19,49,90,29,0.212
32,121,498,448,76,121,21,19,67,77,39,0.27
27,79,352,332,41,107,9,2,26,50,7,0.322
33,131,531,448,63,110,24,12,64,84,70,0.246
30,104,432,389,72,106,23,18,60,71,33,0.272
27,128,481,447,65,131,27,18,72,79,29,0.293
27,131,458,408,43,117,15,13,64,72,32,0.287
27,61,184,165,24,42,12,10,33,42,16,0.255
23,71,258,238,36,56,9,12,30,79,15,0.235
26,120,494,456,47,131,20,13,55,89,28,0.287
32,75,314,278,37,73,11,3,26,38,27,0.263
26,134,554,512,72,134,27,8,43,87,23,0.262
34,128,539,485,65,139,31,8,56,77,40,0.287
26,59,209,195,19,49,7,4,24,50,11,0.251
24,96,413,363,58,104,15,7,39,53,33,0.287
27,59,247,221,31,50,9,5,29,48,25,0.226
30,106,452,411,56,118,23,22,79,44,33,0.287
36,126,496,439,48,117,21,18,66,92,49,0.267
30,114,430,380,45,84,14,6,34,56,34,0.221
27,69,309,266,51,74,19,15,51,44,37,0.278
39,49,189,175,15,48,10,6,23,32,8,0.274
32,114,353,315,36,65,19,10,37,56,21,0.206
30,78,328,284,34,70,18,5,25,38,38,0.246
24,109,358,336,44,86,19,10,34,53,13,0.256
26,145,624,576,84,158,31,8,46,64,30,0.274
31,118,488,422,68,106,24,25,71,103,49,0.251
27,154,658,569,89,170,31,15,72,75,67,0.299
28,138,569,520,79,141,37,23,81,101,40,0.271
29,151,608,555,69,141,22,24,80,117,40,0.254
35,77,202,172,22,44,14,2,22,31,29,0.256
30,92,430,378,46,115,17,11,47,44,47,0.304
25,115,382,339,49,89,22,12,45,74,37,0.263
23,74,312,280,39,76,17,19,58,54,28,0.271
28,88,287,264,25,71,14,9,39,60,16,0.269
35,129,448,403,38,100,14,5,31,56,33,0.248
36,156,679,572,104,152,29,27,89,131,96,0.266
36,145,606,540,96,156,34,27,107,96,49,0.289
27,104,435,384,66,105,15,8,31,56,17,0.273
28,131,456,411,51,113,20,10,66,46,36,0.275
38,156,700,633,100,178,47,24,63,94,40,0.281
27,90,399,333,70,86,17,23,53,57,55,0.258
28,160,687,544,104,172,40,30,106,101,127,0.316
36,138,385,358,34,98,21,3,33,39,20,0.274
28,112,312,278,38,80,14,14,58,63,31,0.288
29,58,220,199,21,51,15,4,30,53,17,0.256
31,64,176,162,9,34,8,0,23,38,10,0.21
35,103,359,319,23,80,13,2,33,57,26,0.251
35,78,312,261,29,64,13,5,22,41,40,0.245
35,148,658,593,74,149,30,24,83,135,56,0.251
32,73,292,261,27,63,13,4,28,43,22,0.241
31,112,415,367,38,79,12,10,41,60,36,0.215
32,123,524,481,67,146,31,16,62,72,36,0.304
30,157,703,626,84,179,34,14,81,98,53,0.286
30,161,762,704,101,262,24,8,60,63,49,0.372
41,141,549,486,45,128,23,12,63,107,58,0.263
31,113,391,359,38,97,19,6,47,70,16,0.27
20,57,218,207,28,48,13,5,22,31,8,0.232
26,93,201,188,27,46,10,2,18,48,10,0.245
34,110,442,397,39,108,25,9,58,87,39,0.272
34,152,638,550,87,156,30,15,82,48,72,0.284
28,137,477,455,50,124,32,7,43,58,16,0.273
24,151,623,545,70,130,34,22,64,141,58,0.239
26,125,577,475,87,131,20,29,77,99,95,0.276
28,143,632,569,91,161,39,20,73,111,46,0.283
28,148,673,606,78,190,37,15,63,70,55,0.314
30,137,590,532,87,141,29,23,80,128,49,0.265
30,142,578,511,80,164,35,22,88,104,56,0.321
39,77,295,250,29,62,14,2,21,33,41,0.248
27,83,278,238,29,51,14,7,31,47,35,0.214
32,69,231,214,23,55,11,11,31,47,16,0.257
29,97,363,337,36,93,13,10,54,35,18,0.276
30,125,543,495,79,146,29,7,69,74,37,0.295
28,144,533,468,70,130,20,10,48,92,41,0.278
29,142,637,566,92,156,24,2,35,49,42,0.276
26,148,638,577,83,171,22,5,60,94,49,0.296
28,148,621,565,88,166,28,27,104,92,37,0.294
32,112,475,442,57,133,20,14,75,75,29,0.301
29,156,680,612,124,206,39,39,126,74,52,0.337
27,58,242,207,47,52,11,18,42,52,31,0.251
30,108,337,285,41,79,11,7,34,54,46,0.277
29,73,218,203,26,53,10,3,25,52,10,0.261
35,60,206,186,15,47,7,2,23,41,14,0.253
28,108,389,358,50,89,26,15,58,63,13,0.249
24,145,625,545,101,153,34,38,112,117,68,0.281
28,145,658,608,77,170,32,28,91,121,33,0.28
27,160,739,690,114,216,33,22,99,89,44,0.313
23,159,713,624,107,172,38,32,110,149,75,0.276
30,107,387,331,59,80,13,17,61,88,47,0.242
23,115,400,371,58,92,20,14,46,113,23,0.248
26,125,481,438,69,122,30,26,71,63,33,0.279
29,76,290,258,41,60,19,11,33,30,27,0.233
37,104,402,344,55,99,25,1,27,28,43,0.288
29,87,317,280,37,77,17,11,36,64,33,0.275
37,61,233,212,27,47,13,5,23,35,16,0.222
29,105,383,357,31,93,26,4,39,38,20,0.261
25,141,502,451,53,117,28,20,78,87,39,0.259
27,152,654,577,104,168,45,15,63,108,64,0.291
27,154,689,616,100,175,31,12,58,78,62,0.284
33,109,432,358,66,106,30,21,72,56,72,0.296
23,87,334,290,46,70,12,9,40,75,40,0.241
28,160,672,586,95,154,24,51,128,112,64,0.263
21,70,274,257,41,77,20,14,45,58,11,0.3
25,128,373,326,48,87,22,8,42,75,37,0.267
23,115,274,246,36,75,12,4,20,55,22,0.305
46,108,265,233,30,64,12,9,42,57,27,0.275
38,76,251,231,25,57,8,3,24,46,14,0.247
21,59,204,180,20,50,7,5,23,26,18,0.278
33,118,443,392,48,103,25,12,47,35,35,0.263
25,88,348,312,52,90,17,22,63,100,33,0.288
26,147,628,543,93,158,39,28,105,109,69,0.291
26,158,732,677,115,196,38,12,54,71,47,0.29
32,150,617,557,53,138,31,10,61,69,47,0.248
28,154,669,562,78,158,27,32,117,160,99,0.281
38,110,406,367,67,123,15,2,36,41,32,0.335
31,162,719,588,104,168,37,24,102,134,117,0.286
29,105,343,289,54,88,16,4,31,45,44,0.304
34,59,242,193,26,40,7,7,30,59,45,0.207
38,60,196,175,17,44,4,7,23,50,19,0.251
36,113,442,398,41,100,23,19,62,67,41,0.251
31,87,313,275,36,66,13,11,29,39,32,0.24
31,100,367,327,31,82,18,2,19,31,19,0.251
22,161,733,696,99,190,24,7,58,78,27,0.273
22,160,657,575,99,176,42,27,102,113,72,0.306
32,150,626,550,85,150,22,34,98,98,63,0.273
28,151,650,582,83,155,34,16,78,96,56,0.266
23,89,313,280,41,72,17,12,38,82,30,0.257
32,76,343,308,47,84,23,12,39,85,29,0.273
29,87,295,267,31,68,9,3,24,43,14,0.255
31,123,260,235,31,62,9,7,19,45,18,0.264
29,99,240,209,26,51,16,8,41,58,25,0.244
29,81,192,173,16,49,10,3,18,46,13,0.283
33,132,496,445,45,126,23,6,57,31,34,0.283
33,144,616,521,81,157,41,33,115,121,72,0.301
29,122,524,439,72,132,12,4,30,32,65,0.301
28,130,478,435,45,115,30,5,45,81,31,0.264
31,150,558,500,56,118,36,8,58,58,46,0.236
22,158,685,613,106,198,43,33,116,125,64,0.323
27,162,719,656,96,181,19,2,47,45,41,0.276
29,141,563,506,59,145,27,16,76,104,41,0.287
39,131,384,335,42,102,20,3,33,58,38,0.304
35,102,304,267,37,64,19,9,30,47,26,0.24
28,116,408,369,38,99,20,10,44,48,29,0.268
26,131,547,453,66,131,35,15,74,87,80,0.289
30,87,347,309,38,85,21,7,32,30,31,0.275
27,142,492,456,39,100,19,4,31,76,25,0.219
37,142,549,494,53,125,36,12,66,82,43,0.253
27,74,244,216,20,57,15,2,26,47,18,0.264
28,148,661,565,76,140,42,11,57,147,84,0.248
29,148,611,551,81,156,32,24,76,102,31,0.283
31,113,358,303,44,76,8,0,22,55,34,0.251
26,102,301,268,41,77,15,9,42,70,24,0.287
30,68,280,253,34,66,14,10,43,71,20,0.261
33,68,228,199,11,44,7,1,21,37,21,0.221
35,114,431,385,50,105,25,9,43,94,37,0.273
28,158,622,537,80,148,34,19,72,98,78,0.276
22,96,414,360,56,86,13,13,42,96,40,0.239
22,124,427,372,46,92,22,9,50,48,44,0.247
29,85,242,202,23,52,11,12,31,80,39,0.257
29,162,688,618,85,164,41,32,114,87,57,0.265
32,145,674,599,94,183,31,13,53,55,47,0.306
30,148,618,538,87,157,42,25,86,138,56,0.292
25,146,546,501,69,146,39,17,62,103,39,0.291
35,77,219,185,29,52,15,4,23,22,23,0.281
30,66,216,199,23,41,9,7,23,48,13,0.206
30,49,202,182,22,43,8,5,17,57,18,0.236
29,95,188,168,18,50,13,4,24,30,14,0.298
22,114,421,385,36,97,15,8,49,30,23,0.252
25,161,700,591,129,195,38,41,117,65,97,0.33
35,137,563,528,64,155,30,8,59,81,26,0.294
30,158,713,630,90,185,26,8,61,44,58,0.294
29,139,467,421,64,120,13,5,44,63,37,0.285
37,93,329,295,49,80,14,21,54,75,28,0.271
35,142,567,467,88,123,37,29,89,139,91,0.263
38,100,367,315,66,91,20,15,52,64,41,0.289
35,143,424,396,45,114,21,8,53,62,20,0.288
34,112,274,246,26,59,15,8,32,63,20,0.24
30,56,223,196,28,46,12,5,28,28,25,0.235
31,110,422,361,38,94,27,14,60,101,41,0.26
30,137,587,529,75,165,32,9,58,48,48,0.312
33,114,468,426,61,120,23,14,68,67,37,0.282
25,148,648,580,97,169,34,23,85,111,57,0.291
35,92,368,332,44,96,26,13,48,52,33,0.289
25,160,671,543,107,134,35,40,101,168,114,0.247
35,128,555,491,85,148,30,35,92,93,54,0.301
25,112,448,387,62,93,26,18,67,107,48,0.24
29,103,432,369,69,100,19,4,21,59,51,0.271
23,99,335,311,42,79,17,19,51,116,20,0.254
29,76,254,221,36,62,11,14,50,37,30,0.281
22,69,234,211,25,49,16,9,31,60,20,0.232
28,133,477,424,48,117,32,16,61,61,40,0.276
29,158,691,594,120,199,50,46,107,109,85,0.335
32,110,433,397,50,121,25,12,40,40,31,0.305
32,154,609,572,59,157,33,9,54,47,18,0.274
27,123,506,463,72,140,30,31,92,60,35,0.302
32,107,290,268,23,68,17,5,35,53,18,0.254
25,126,483,451,47,97,15,13,34,118,23,0.215
36,160,671,605,84,156,31,24,87,109,57,0.258
29,114,430,380,51,99,25,4,30,46,31,0.261
31,62,247,230,28,65,12,9,30,24,12,0.283
33,112,190,177,15,45,8,1,13,24,6,0.254
26,93,320,297,29,72,20,7,43,80,17,0.242
30,133,453,407,46,106,21,12,63,60,37,0.26
24,101,398,370,49,99,16,11,53,59,23,0.268
27,158,639,587,60,151,24,8,52,58,31,0.257
27,132,492,453,54,132,26,5,35,36,27,0.291
26,162,707,599,110,183,44,32,101,142,95,0.306
28,135,344,319,33,80,12,2,26,27,19,0.251
33,101,445,374,53,102,28,10,44,61,58,0.273
29,142,512,463,57,126,21,9,58,100,43,0.272
24,75,257,231,25,59,13,6,35,48,11,0.255
28,59,238,197,23,52,14,5,22,69,30,0.264
24,55,208,190,23,42,9,12,27,77,13,0.221
34,134,485,443,42,107,34,13,59,91,29,0.242
37,117,410,367,40,101,17,4,40,61,32,0.275
33,142,560,497,67,144,33,12,62,59,48,0.29
38,152,651,568,66,154,28,3,45,58,56,0.271
31,109,402,368,36,102,17,2,43,34,27,0.277
30,156,615,569,69,142,30,20,81,102,38,0.25
27,131,386,352,49,93,18,4,24,44,24,0.264
34,104,286,250,32,60,16,5,33,48,28,0.24
38,123,490,427,67,137,21,19,63,43,56,0.321
26,113,302,278,32,70,16,12,46,53,17,0.252
31,58,247,231,39,83,22,14,26,38,11,0.359
32,81,221,209,26,56,10,5,19,31,10,0.268
25,60,187,171,20,37,8,4,13,54,10,0.216
28,121,434,399,38,95,20,10,55,50,25,0.238
26,133,368,320,40,81,15,15,42,80,34,0.253
37,149,637,553,100,160,36,29,105,85,72,0.289
25,106,478,444,48,114,19,2,31,51,25,0.257
28,88,258,239,23,59,9,3,15,34,16,0.247
31,102,266,237,31,66,16,7,39,55,20,0.278
27,75,316,283,49,82,14,13,38,47,25,0.29
29,72,311,252,48,72,12,15,36,50,51,0.286
29,110,399,364,44,99,18,5,34,33,31,0.272
26,102,395,337,46,79,22,7,43,114,48,0.234
34,109,352,319,39,84,24,15,63,63,27,0.263
24,129,301,276,43,61,15,8,30,80,16,0.221
25,98,287,259,28,77,13,3,23,61,21,0.297
21,50,199,176,21,48,9,3,14,21,20,0.273
29,99,392,369,36,107,19,12,58,40,18,0.29
34,73,306,281,31,72,11,9,47,67,19,0.256
33,105,463,404,54,113,16,3,38,34,45,0.28
25,121,476,436,51,109,30,15,70,93,25,0.25
24,93,317,284,20,71,7,1,17,41,24,0.25
34,137,520,443,61,110,19,18,58,80,75,0.248
33,115,480,411,65,113,19,8,38,59,53,0.275
34,158,674,545,92,164,38,15,83,64,119,0.301
26,124,356,326,40,85,15,13,43,67,22,0.261
31,118,313,275,44,70,9,5,23,45,30,0.255
35,135,267,221,31,65,12,8,40,58,40,0.294
31,93,260,230,25,61,10,3,30,33,26,0.265
32,78,252,224,26,54,13,5,22,28,24,0.241
35,58,241,223,27,57,17,4,20,29,14,0.256
30,80,248,210,28,48,10,6,22,69,20,0.229
31,144,626,509,92,163,45,20,79,80,106,0.32
28,99,347,324,37,91,12,2,28,38,8,0.281
26,81,377,350,55,101,19,10,46,36,16,0.289
25,138,573,519,62,149,31,13,89,72,45,0.287
25,125,526,479,68,147,24,19,87,79,36,0.307
25,139,424,378,64,111,15,4,30,83,28,0.294
26,101,351,305,38,80,10,9,47,70,43,0.262
26,128,442,404,51,118,25,9,44,63,20,0.292
30,71,296,267,39,69,15,15,47,77,25,0.258
29,98,293,266,34,57,10,17,38,94,23,0.214
25,92,272,237,31,52,12,7,27,48,32,0.219
31,73,238,210,24,47,13,1,16,42,22,0.224
24,115,373,326,24,66,14,6,28,87,40,0.202
25,145,553,503,73,155,34,27,72,78,35,0.308
34,150,670,578,85,148,34,9,42,69,78,0.256
35,143,573,522,59,141,28,2,44,105,38,0.27
28,149,634,538,78,139,29,37,97,145,84,0.258
37,155,672,579,90,157,37,24,79,90,78,0.271
